4.015428610695759744e+03 5.837886133140443391e-40
4.104457079819130740e+03 1.138932805532184957e-39
4.195459452374213470e+03 2.224318773545182818e-39
4.288479492954472335e+03 3.750937156983463918e-39
4.383561936484342368e+03 6.327351835824394336e-39
4.480752509733024453e+03 1.024916123948540658e-38
4.580097953305264127e+03 1.531598100280901744e-38
4.681646044119707767e+03 2.245823852084630112e-38
4.785445618385639136e+03 3.295582984976823496e-38
4.891546595089143921e+03 4.557095785970088456e-38
4.999999999999999091e+03 6.234914830690869035e-38
5.110857990210843127e+03 7.988391436696837668e-38
5.224173879220409617e+03 1.024736407292286881e-37
5.340002162572882298e+03 1.303609212915121141e-37
5.458398544065759779e+03 1.649905640282246961e-37
5.579419962538745494e+03 2.088294283295389093e-37
5.703124619256606820e+03 2.643293687234248112e-37
5.829572005899161013e+03 3.329732192767122463e-37
5.958822933171836667e+03 4.171363156314816185e-37
6.090939560050579530e+03 5.070254279192311562e-37
6.225985423675165293e+03 6.078327481503701992e-37
6.364025469905292084e+03 7.212470016263530014e-37
6.505126084554156478e+03 8.430933004001131962e-37
6.649355125314518773e+03 9.855386947763123674e-37
6.796781954392633452e+03 1.152067867580137546e-36
6.947477471865693587e+03 1.345942885621944648e-36
7.101514149778922729e+03 1.550394936816373990e-36
7.258966066998594215e+03 1.777510233182121734e-36
7.419908944837829949e+03 2.019350600198812871e-36
7.584420183472267126e+03 2.286934465537531516e-36
7.752578899163125243e+03 2.578811889027632217e-36
7.924465962305569519e+03 2.906971063670946018e-36
8.100164036320657033e+03 3.254286489876336446e-36
8.279757617409590239e+03 3.623963495368160293e-36
8.463333075189379088e+03 4.024802835775954822e-36
8.650978694229470420e+03 4.465970751926273824e-36
8.842784716509291684e+03 4.955546759518025399e-36
9.038843384817178958e+03 5.484818114186789091e-36
9.239248987111461247e+03 6.000675782749651853e-36
9.444097901865212407e+03 6.559417801306648950e-36
9.653488644416256648e+03 7.170225491208271207e-36
9.867521914344893958e+03 7.837955074096858491e-36
1.008630064390205189e+04 8.543176899259403221e-36
1.030993004751111584e+04 9.270220726631942829e-36
1.053851767236741034e+04 1.005921395133004388e-35
1.077217345015943101e+04 1.091544118006783817e-35
1.101100974993688942e+04 1.183936164847896223e-35
1.125514143215089098e+04 1.271778319505505602e-35
1.150468590389229939e+04 1.363071455122483890e-35
1.175976317535480484e+04 1.460933004979430718e-35
1.202049591754986977e+04 1.565707185570272882e-35
1.228700952130131554e+04 1.676366128472132685e-35
1.255943215754790981e+04 1.794865048286628697e-35
1.283789483898294930e+04 1.917930584046274650e-35
1.312253148306051298e+04 2.042413008014237183e-35
1.341347897639863550e+04 2.165668630721301457e-35
1.371087724061042718e+04 2.296403075652104916e-35
1.401486929959476038e+04 2.435076010801569768e-35
1.432560134831890718e+04 2.579218638900114901e-35
1.464322282312618518e+04 2.730224806755920469e-35
1.496788647360244977e+04 2.890160920734467957e-35
1.529974843603597765e+04 3.045510501376948124e-35
1.563896830850606784e+04 3.207680199942039377e-35
1.598570922763648014e+04 3.376743382173449101e-35
1.634013794705062537e+04 3.551840808351773791e-35
1.670242491756621894e+04 3.736116865313727533e-35
1.707274436916800187e+04 3.925996656571309595e-35
1.745127439479789609e+04 4.108007008004365046e-35
1.783819703600294451e+04 4.297937412891516359e-35
1.823369837048220870e+04 4.492996570953559924e-35
1.863796860157468836e+04 4.696996018000029465e-35
