4.015428610695759744e+03 1.049231942125305030e-41
4.104457079819130740e+03 2.060259481427474377e-41
4.195459452374213470e+03 4.054074510265688942e-41
4.288479492954472335e+03 6.926265287378034960e-41
4.383561936484342368e+03 1.190082926290285780e-40
4.480752509733024453e+03 1.926202580605143325e-40
4.580097953305264127e+03 2.887431988245369012e-40
4.681646044119707767e+03 4.252284334782092170e-40
4.785445618385639136e+03 6.268757922028115566e-40
4.891546595089143921e+03 8.684346619158389864e-40
4.999999999999999091e+03 1.189412299506871088e-39
5.110857990210843127e+03 1.532078413069403368e-39
5.224173879220409617e+03 1.976512980549359336e-39
5.340002162572882298e+03 2.521946337671912745e-39
5.458398544065759779e+03 3.196278500969230917e-39
5.579419962538745494e+03 4.051184156918778880e-39
5.703124619256606820e+03 5.135091705172364355e-39
5.829572005899161013e+03 6.468768510744619472e-39
5.958822933171836667e+03 8.090867134219291949e-39
6.090939560050579530e+03 9.841893975201573286e-39
6.225985423675165293e+03 1.182074118260476759e-38
6.364025469905292084e+03 1.405370658056348539e-38
6.505126084554156478e+03 1.644736872130408332e-38
6.649355125314518773e+03 1.924918698746820461e-38
6.796781954392633452e+03 2.252883945561186881e-38
6.947477471865693587e+03 2.634676842010072197e-38
7.101514149778922729e+03 3.035219019697205819e-38
7.258966066998594215e+03 3.481628208628735928e-38
7.419908944837829949e+03 3.960518359277369564e-38
7.584420183472267126e+03 4.492535814299015639e-38
7.752578899163125243e+03 5.068084822507725549e-38
7.924465962305569519e+03 5.714889224650240936e-38
8.100164036320657033e+03 6.403771417725823644e-38
8.279757617409590239e+03 7.141479829890647632e-38
8.463333075189379088e+03 7.936266397796555120e-38
8.650978694229470420e+03 8.809078779822423256e-38
8.842784716509291684e+03 9.777908369944296532e-38
9.038843384817178958e+03 1.082822159905846980e-37
9.239248987111461247e+03 1.185327296602622348e-37
9.444097901865212407e+03 1.295464289795929106e-37
9.653488644416256648e+03 1.415834887874516845e-37
9.867521914344893958e+03 1.547389968344731801e-37
1.008630064390205189e+04 1.685894038912144942e-37
1.030993004751111584e+04 1.827917065429392440e-37
1.053851767236741034e+04 1.981912650384043635e-37
1.077217345015943101e+04 2.148890760516675535e-37
1.101100974993688942e+04 2.329002750418276472e-37
1.125514143215089098e+04 2.501912284336647054e-37
1.150468590389229939e+04 2.681091145119855794e-37
1.175976317535480484e+04 2.873104276440480432e-37
1.202049591754986977e+04 3.078639035635295121e-37
1.228700952130131554e+04 3.295932843626339084e-37
1.255943215754790981e+04 3.528563678236548698e-37
1.283789483898294930e+04 3.770182082961896503e-37
1.312253148306051298e+04 4.015643637519634175e-37
1.341347897639863550e+04 4.260364712748570650e-37
1.371087724061042718e+04 4.520001406318850222e-37
1.401486929959476038e+04 4.795462930692822765e-37
1.432560134831890718e+04 5.081999025275021985e-37
1.464322282312618518e+04 5.382298710007601324e-37
1.496788647360244977e+04 5.700368953983226675e-37
1.529974843603597765e+04 6.012127610097174030e-37
1.563896830850606784e+04 6.338077018350307112e-37
1.598570922763648014e+04 6.677995948138731544e-37
1.634013794705062537e+04 7.030102822644399509e-37
1.670242491756621894e+04 7.400790383761548972e-37
1.707274436916800187e+04 7.783774983468320675e-37
1.745127439479789609e+04 8.155072397116938554e-37
1.783819703600294451e+04 8.542677772244748938e-37
1.823369837048220870e+04 8.939691422061179611e-37
1.863796860157468836e+04 9.355156708288787241e-37
1.905120214973136535e+04 9.789931225968328617e-37
1.947359774601530808e+04 1.024491243107253665e-36
1.990535852767484539e+04 1.072103949331281614e-36
2.034669213583570672e+04 1.117870791209630635e-36
2.079781081535921112e+04 1.164585777290677332e-36
2.125893151691446838e+04 1.213253087553264838e-36
2.173027600131349027e+04 1.263954319897602879e-36
2.221207094615999813e+04 1.316774482877479486e-36
2.270454805486239275e+04 1.371044698455142565e-36
2.320794416806390655e+04 1.427113058931065067e-36
2.372250137754331445e+04 1.485475870348555326e-36
2.424846714264099865e+04 1.546227089125824577e-36
2.478609440926637399e+04 1.609464521610784989e-36
2.533564173154387390e+04 1.670251703431101600e-36
2.589737339615606106e+04 1.729515598855713859e-36
2.647155954944358746e+04 1.790882930618566655e-36
2.705847632732318380e+04 1.854428378241835813e-36
2.765840598808613140e+04 1.920229273462405083e-36
2.827163704814115044e+04 1.988177416208248483e-36
2.889846442076662061e+04 2.057352024157171791e-36
2.953918955793977511e+04 2.128933880253403779e-36
3.019412059530984334e+04 2.202795785405567805e-36
3.086357250038582060e+04 2.278696703700387352e-36
3.154786722400971121e+04 2.357213069516154031e-36
3.224733385518816431e+04 2.437143477908372061e-36
3.296230877935701574e+04 2.519625763589320522e-36
3.369313584015476954e+04 2.595799573563471413e-36
3.444016650478287193e+04 2.673764919817374003e-36
3.520376003303228208e+04 2.754075383572183693e-36
3.598428365005763771e+04 2.835827194002723498e-36
3.678211272298209951e+04 2.919446949225485760e-36
3.759763094141780311e+04 3.005532602102671050e-36
3.843123050198872079e+04 3.094156876766450916e-36
3.928331229694475041e+04 3.185394642311604017e-36
4.015428610695759562e+04 3.277439930575524979e-36
4.104457079819130013e+04 3.365110210560040370e-36
4.195459452374214015e+04 3.455128127003361523e-36
4.288479492954472516e+04 3.547556613558552998e-36
4.383561936484342732e+04 3.642460292844274311e-36
4.480752509733024635e+04 3.739669946492838192e-36
4.580097953305263945e+04 3.838011796558230283e-36
4.681646044119707949e+04 3.938939823038567688e-36
4.785445618385639682e+04 4.042522039049576159e-36
4.891546595089143375e+04 4.148828246425687340e-36
4.999999999999999272e+04 4.257930082764064009e-36
5.110857990210843127e+04 4.368307468578170949e-36
5.224173879220404342e+04 4.481349020179610523e-36
5.340002162572876841e+04 4.597316953456875397e-36
5.458398544065754686e+04 4.716287054318923292e-36
5.579419962538739492e+04 4.834453526295379519e-36
5.703124619256600272e+04 4.952290776334785664e-36
5.829572005899154465e+04 5.072324446692772845e-36
5.958822933171829936e+04 5.195267985151103763e-36
6.090939560050573346e+04 5.321191944768901943e-36
6.225985423675158381e+04 5.450168589525646723e-36
6.364025469905285718e+04 5.581532182915004110e-36
6.505126084554163390e+04 5.714889535185443607e-36
6.649355125314525503e+04 5.851437295163020458e-36
6.796781954392633634e+04 5.991251885040637997e-36
6.947477471865693224e+04 6.134411559810135315e-36
7.101514149778922729e+04 6.272080003728422976e-36
7.258966066998594033e+04 6.406478730373889045e-36
7.419908944837830495e+04 6.543757371434417351e-36
7.584420183472266945e+04 6.683977638235071996e-36
7.752578899163125607e+04 6.827202564464729474e-36
7.924465962305568974e+04 6.973496534512434780e-36
8.100164036320656305e+04 7.117598474482984280e-36
8.279757617409589875e+04 7.261723001467225036e-36
8.463333075189379451e+04 7.408765940097737476e-36
8.650978694229488610e+04 7.558786386561722079e-36
8.842784716509310238e+04 7.711844633722459673e-36
9.038843384817188780e+04 7.866668227748241244e-36
9.239248987111471070e+04 8.023841720739175479e-36
9.444097901865221502e+04 8.184156538124553560e-36
9.653488644416266470e+04 8.347675484090077259e-36
9.867521914344903780e+04 8.514462618862776078e-36
1.008630064390205080e+05 8.680521282397250065e-36
1.030993004751111584e+05 8.843395782182995233e-36
1.053851767236740998e+05 9.009326545840967369e-36
1.077217345015943138e+05 9.178370926723958333e-36
1.101100974993688869e+05 9.350587354542866320e-36
1.125514143215089134e+05 9.525729343497507918e-36
1.150468590389229939e+05 9.702266705920379252e-36
1.175976317535480484e+05 9.882078405411867597e-36
1.202049591754987050e+05 1.006504995507309565e-35
1.228700952130131627e+05 1.024929619380711259e-35
1.255943215754790872e+05 1.043691662872014489e-35
1.283789483898295002e+05 1.062600487055008052e-35
1.312253148306051153e+05 1.081541410943624165e-35
1.341347897639863368e+05 1.100430064406623669e-35
1.371087724061042536e+05 1.119648714736313000e-35
1.401486929959476111e+05 1.139203129155096313e-35
1.432560134831890755e+05 1.158954207759642559e-35
1.464322282312618336e+05 1.178965817573446323e-35
