4.104457079819130013e+04  3.105659346487089418e-35
4.195459452374214015e+04  3.201878163489777460e-35
4.288479492954472516e+04  3.301883895192012439e-35
4.383561936484342732e+04  3.405878974783851043e-35
4.480752509733024635e+04  3.513462178290411735e-35
4.580097953305263945e+04  3.621441394560445829e-35
4.681646044119707949e+04  3.733527916521681853e-35
4.785445618385639682e+04  3.849922976856311611e-35
4.891546595089143375e+04  3.970839865816786993e-35
4.999999999999999272e+04  4.096504739849356522e-35
5.110857990210843127e+04  4.222466966132645048e-35
5.224173879220404342e+04  4.352532891404210356e-35
5.340002162572876841e+04  4.487451912724470343e-35
5.458398544065754686e+04  4.627446598048544286e-35
5.579419962538739492e+04  4.766308451370067170e-35
5.703124619256600272e+04  4.903070137657586854e-35
5.829572005899154465e+04  5.042468499284133856e-35
5.958822933171829936e+04  5.186724526558910531e-35
6.090939560050573346e+04  5.336046828506501338e-35
6.225985423675158381e+04  5.490654465417177960e-35
6.364025469905285718e+04  5.648257373692602663e-35
6.505126084554163390e+04  5.807265245575651369e-35
6.649355125314525503e+04  5.971609705956965760e-35
6.796781954392633634e+04  6.141503213211847981e-35
6.947477471865693224e+04  6.317167852914234649e-35
7.101514149778922729e+04  6.491327072556625490e-35
7.258966066998594033e+04  6.661392515713319615e-35
7.419908944837830495e+04  6.836798287102632148e-35
7.584420183472266945e+04  7.017743153789412587e-35
7.752578899163125607e+04  7.204434247058069962e-35
7.924465962305568974e+04  7.397087440663736701e-35
8.100164036320656305e+04  7.587343027289039346e-35
8.279757617409589875e+04  7.781346819392649057e-35
8.463333075189379451e+04  7.981187622033930520e-35
8.650978694229488610e+04  8.187068646887650839e-35
8.842784716509310238e+04  8.399200971422464493e-35
9.038843384817188780e+04  8.612284782697787543e-35
9.239248987111471070e+04  8.828440076444505320e-35
9.444097901865221502e+04  9.050827370904578055e-35
9.653488644416266470e+04  9.279649128532676952e-35
9.867521914344903780e+04  9.515115002500042139e-35
1.008630064390205080e+05  9.749608788646257004e-35
1.030993004751111584e+05  9.978259433516023978e-35
1.053851767236740998e+05  1.021307856852841187e-34
1.077217345015943138e+05  1.045425373239612778e-34
1.101100974993688869e+05  1.070197868371374917e-34
1.125514143215089134e+05  1.095508266816324642e-34
1.150468590389229939e+05  1.120648104805829297e-34
1.175976317535480484e+05  1.146438085865502894e-34
1.202049591754987050e+05  1.172933357876199640e-34
1.228700952130131627e+05  1.200560364220510498e-34
1.255943215754790872e+05  1.228914220662689085e-34
1.283789483898295002e+05  1.257099303045478506e-34
1.312253148306051153e+05  1.285148049484030323e-34
1.341347897639863368e+05  1.312892536757015383e-34
1.371087724061042536e+05  1.341312664998526341e-34
1.401486929959476111e+05  1.370426587181452405e-34
1.432560134831890755e+05  1.399532369103380043e-34
1.464322282312618336e+05  1.428915208412720487e-34
1.496788647360244941e+05  1.458982974532701995e-34
1.529974843603597838e+05  1.489752991782101285e-34
1.563896830850606784e+05  1.521243049968104687e-34
1.598570922763647977e+05  1.553070941441860052e-34
1.634013794705062464e+05  1.584993023127984612e-34
1.670242491756622039e+05  1.617629954709392777e-34
1.707274436916800041e+05  1.650849560349970934e-34
1.745127439479789464e+05  1.684185143829609321e-34
1.783819703600294597e+05  1.718091992756799061e-34
1.823369837048220797e+05  1.751702167784488438e-34
1.863796860157468764e+05  1.786026700894614138e-34
1.905120214973136317e+05  1.821081745292005520e-34
1.947359774601530808e+05  1.856883836794234485e-34
1.990535852767488395e+05  1.893449903211665904e-34
2.034669213583574747e+05  1.928881936601653008e-34
2.079781081535925332e+05  1.964665680630355167e-34
2.125893151691446838e+05  2.001169810344291848e-34
2.173027600131348881e+05  2.038409735120100327e-34
2.221207094615999958e+05  2.076401209180287104e-34
2.270454805486239493e+05  2.114438775765881019e-34
2.320794416806390800e+05  2.152813000934491355e-34
2.372250137754331517e+05  2.191931821460315863e-34
2.424846714264100010e+05  2.231810407490250419e-34
2.478609440926637326e+05  2.272464249827060713e-34
2.533564173154387390e+05  2.313637950667063519e-34
2.589737339615605888e+05  2.354956308602640029e-34
2.647155954944363912e+05  2.397054907230698785e-34
2.705847632732323837e+05  2.439949026005434092e-34
2.765840598808618961e+05  2.483654251580191908e-34
2.827163704814115190e+05  2.528008054503221543e-34
2.889846442076662206e+05  2.572096054683005059e-34
2.953918955793977366e+05  2.616990772275446648e-34
3.019412059530984261e+05  2.661758265532327743e-34
3.086357250038582133e+05  2.705021549284785697e-34
3.154786722400970757e+05  2.749037834604202950e-34
3.224733385518816067e+05  2.792662094385925558e-34
3.296230877935701283e+05  2.836878489398087314e-34
3.369313584015477099e+05  2.881837622606773564e-34
3.444016650478286901e+05  2.927552501600273154e-34
3.520376003303228063e+05  2.974036368990591275e-34
3.598428365005764063e+05  3.020463919086115553e-34
3.678211272298209951e+05  3.067179569017858346e-34
3.759763094141780166e+05  3.114655352550097044e-34
3.843123050198872224e+05  3.162904061569789276e-34
3.928331229694475187e+05  3.211938708614445591e-34
4.015428610695759999e+05  3.261256434557127854e-34
4.104457079819130013e+05  3.310553223642919038e-34
4.195459452374213724e+05  3.360628482107048337e-34
4.288479492954472080e+05  3.411494837454450472e-34
4.383561936484342441e+05  3.463165125928063571e-34
4.480752509733024053e+05  3.515468587185327720e-34
4.580097953305263654e+05  3.567465175662052038e-34
4.681646044119707658e+05  3.620260686749835590e-34
4.785445618385639391e+05  3.673867660069854215e-34
4.891546595089143375e+05  3.728298834840870613e-34
4.999999999999999418e+05  3.783567153090519657e-34
5.110857990210843273e+05  3.838459631944719903e-34
5.224173879220404197e+05  3.894024922514149082e-34
5.340002162572887028e+05  3.950421801380975051e-34
5.458398544065766037e+05  4.007662922965626239e-34
5.579419962538750842e+05  4.065761136159983155e-34
5.703124619256611913e+05  4.123861053842512626e-34
5.829572005899166688e+05  4.182325259534477598e-34
5.958822933171842014e+05  4.241643373201244201e-34
6.090939560050586006e+05  4.301828033210549733e-34
6.225985423675171332e+05  4.362892066256200015e-34
6.364025469905298669e+05  4.424321921298499008e-34
6.505126084554162808e+05  4.485812346270477769e-34
6.649355125314525794e+05  4.548181104323472167e-34
6.796781954392633634e+05  4.611440879747456797e-34
6.947477471865693806e+05  4.675604540868962819e-34
7.101514149778921856e+05  4.738432043942851915e-34
7.258966066998594906e+05  4.799759924175040753e-34
7.419908944837829331e+05  4.861903984300380249e-34
7.584420183472266654e+05  4.924875228257155839e-34
7.752578899163125316e+05  4.988684809393018585e-34
7.924465962305569556e+05  5.053344032503156863e-34
8.100164036320656305e+05  5.117856324696389243e-34
8.279757617409589002e+05  5.183090647869430973e-34
8.463333075189379742e+05  5.249178784155829975e-34
8.650978694229470566e+05  5.316132031337836023e-34
8.842784716509293066e+05  5.383961837458122407e-34
9.038843384817169281e+05  5.451740453424035867e-34
9.239248987111471361e+05  5.519862411774935576e-34
9.444097901865221793e+05  5.588855998328862112e-34
9.653488644416265888e+05  5.658732467615374223e-34
9.867521914344904944e+05  5.729503220007348281e-34
1.008630064390205080e+06  5.798598214644359943e-34
1.030993004751111497e+06  5.864492027214713598e-34
1.053851767236741027e+06  5.931151761543430330e-34
1.077217345015943283e+06  5.998586399613111761e-34
1.101100974993688986e+06  6.066805029120515800e-34
1.125514143215089105e+06  6.135816844722856134e-34
1.150468590389230056e+06  6.205631149298769854e-34
1.175976317535480484e+06  6.276257355224391976e-34
1.202049591754986905e+06  6.347704985664039935e-34
1.228700952130131656e+06  6.419983675876595112e-34
1.255943215754790930e+06  6.493103174537028049e-34
1.283789483898294857e+06  6.567073345073624961e-34
1.312253148306051269e+06  6.641904167020951499e-34
1.341347897639863426e+06  6.717605737388762438e-34
1.371087724061042536e+06  6.794188272047281514e-34
1.401486929959475994e+06  6.871662107128387846e-34
1.432560134831890697e+06  6.950037700443768640e-34
1.464322282312618569e+06  7.029325632919609679e-34
1.496788647360244999e+06  7.109536610048252097e-34
1.529974843603597721e+06  7.190681463356976226e-34
1.563896830850606784e+06  7.272771151894079303e-34
1.598570922763647977e+06  7.353726082148827644e-34
1.634013794705065899e+06  7.432321493155406318e-34
1.670242491756625473e+06  7.511776017817511274e-34
1.707274436916803708e+06  7.592099133145987877e-34
1.745127439479792956e+06  7.673300421154594983e-34
1.783819703600298148e+06  7.755389570026242098e-34
1.823369837048224639e+06  7.838376375292721197e-34
1.863796860157472547e+06  7.922270741027464544e-34
1.905120214973140275e+06  8.007082681051643238e-34
1.947359774601534940e+06  8.092822320153190822e-34
1.990535852767488454e+06  8.179499895320096460e-34
2.034669213583574863e+06  8.267125756987254378e-34
2.079781081535925390e+06  8.355710370296696804e-34
2.125893151691447012e+06  8.445264316372667801e-34
2.173027600131349172e+06  8.535798293609998492e-34
2.221207094616000075e+06  8.627323118977959519e-34
2.270454805486239493e+06  8.719849729337180536e-34
2.320794416806390509e+06  8.813389182772722615e-34
2.372250137754331343e+06  8.907952659940773621e-34
2.424846714264099952e+06  9.003551465431361365e-34
2.478609440926637035e+06  9.100197029145266190e-34
2.533564173154387157e+06  9.195857974225595247e-34
2.589737339615605772e+06  9.289347681069462082e-34
2.647155954944358673e+06  9.383816568644077895e-34
2.705847632732318249e+06  9.479275065768896719e-34
2.765840598808613140e+06  9.575733713663395486e-34
2.827163704814109020e+06  9.673203167169864308e-34
2.889846442076662090e+06  9.771694195990276455e-34
2.953918955793977249e+06  9.871217685936726571e-34
3.019412059530984145e+06  9.970113134393574729e-34
3.086357250038582366e+06  1.006597115696390135e-33
3.154786722400970757e+06  1.016276916398937809e-33
3.224733385518816300e+06  1.026051645367969927e-33
3.296230877935701516e+06  1.035922241666493978e-33
3.369313584015476983e+06  1.045889653691694128e-33
3.444016650478287134e+06  1.055954839268098584e-33
3.520376003303227946e+06  1.066118765741542368e-33
3.598428365005763713e+06  1.076382410074168066e-33
3.678211272298210301e+06  1.086746758940335745e-33
3.759763094141780399e+06  1.097212808823536459e-33
3.843123050198872574e+06  1.107781566114169427e-33
3.928331229694475420e+06  1.118454047208443217e-33
4.015428610695759766e+06  1.129031226061054882e-33
4.104457079819130246e+06  1.139397553662116442e-33
4.195459452374213375e+06  1.149861773086363217e-33
4.288479492954472080e+06  1.160424824256502724e-33
4.383561936484342441e+06  1.171087656230805800e-33
4.480752509733024053e+06  1.181851227292679372e-33
4.580097953305264004e+06  1.192716505041364437e-33
4.681646044119708240e+06  1.203684466483326489e-33
4.785445618385639973e+06  1.214756098124672961e-33
4.891546595089144073e+06  1.225932396064458115e-33
5.000000000000009313e+06  1.237214366088854853e-33
5.110857990210853517e+06  1.248603023766399904e-33
5.224173879220414907e+06  1.260099394544007058e-33
5.340002162572887726e+06  1.271704513844054124e-33
5.458398544065765105e+06  1.283419427162402669e-33
5.579419962538750842e+06  1.295245190167331360e-33
5.703124619256611913e+06  1.307182868799590249e-33
5.829572005899166688e+06  1.319233539373269633e-33
5.958822933171842247e+06  1.331398288677793606e-33
6.090939560050585307e+06  1.343678214080886936e-33
6.225985423675171100e+06  1.356074423632550824e-33
6.364025469905299135e+06  1.368396791069769092e-33
6.505126084554163739e+06  1.380535573450948006e-33
6.649355125314525329e+06  1.392786331293011708e-33
6.796781954392633401e+06  1.405150125429649261e-33
6.947477471865693107e+06  1.417628026952046958e-33
7.101514149778922088e+06  1.430221117309744182e-33
7.258966066998594441e+06  1.442930488412475408e-33
7.419908944837830029e+06  1.455757242732894510e-33
7.584420183472266421e+06  1.468702493410548646e-33
7.752578899163126014e+06  1.481767364356708452e-33
7.924465962305570021e+06  1.494952990360232277e-33
8.100164036320656538e+06  1.508260517194693497e-33
8.279757617409589700e+06  1.521691101726266300e-33
8.463333075189379975e+06  1.535245912023005245e-33
8.650978694229470566e+06  1.548926127464951190e-33
8.842784716509310529e+06  1.562732938855481152e-33
9.038843384817188606e+06  1.576667548533736680e-33
9.239248987111471593e+06  1.590731170488136041e-33
9.444097901865221560e+06  1.604925030471104853e-33
9.653488644416267052e+06  1.619250366114822442e-33
9.867521914344904944e+06  1.633708427048228899e-33
1.008630064390205219e+07  1.647845647714764117e-33
1.030993004751111567e+07  1.661397999981916923e-33
1.053851767236740887e+07  1.675066215595479488e-33
1.077217345015943237e+07  1.688851312296775192e-33
1.101100974993688986e+07  1.702754316954541069e-33
1.125514143215089105e+07  1.716776265648262646e-33
1.150468590389229916e+07  1.730918203752096184e-33
1.175976317535480484e+07  1.745181186019592842e-33
1.202049591754986905e+07  1.759566276669303781e-33
1.228700952130131610e+07  1.774074549471044865e-33
1.255943215754790977e+07  1.788707087833049143e-33
1.283789483898294903e+07  1.803464984889869934e-33
1.312253148306051269e+07  1.818349343591155961e-33
1.341347897639863566e+07  1.833361276791125759e-33
1.371087724061042629e+07  1.848501907339105036e-33
1.401486929959475994e+07  1.863772368170550181e-33
1.432560134831890650e+07  1.879173802399321846e-33
1.464322282312618382e+07  1.894707363410402943e-33
1.496788647360244952e+07  1.910374214953819855e-33
1.529974843603597768e+07  1.926175531239205102e-33
1.563896830850609951e+07  1.942112497031358650e-33
1.598570922763651237e+07  1.958008871508909675e-33
1.634013794705065712e+07  1.973763809012382787e-33
1.670242491756625287e+07  1.989652062535968495e-33
1.707274436916803569e+07  2.005674801418737552e-33
1.745127439479792863e+07  2.021833205531082133e-33
1.783819703600298241e+07  2.038128465371321608e-33
1.823369837048224732e+07  2.054561782163333636e-33
1.863796860157472640e+07  2.071134367955028910e-33
1.905120214973140135e+07  2.087847445717799553e-33
1.947359774601534754e+07  2.104702249446827601e-33
1.990535852767488360e+07  2.121700024262402705e-33
2.034669213583574817e+07  2.138842026512102998e-33
2.079781081535925344e+07  2.156129523874008804e-33
2.125893151691446826e+07  2.173563795460798651e-33
2.173027600131348893e+07  2.191146131924892501e-33
2.221207094615999982e+07  2.208877835564494396e-33
2.270454805486239493e+07  2.226760220430708998e-33
2.320794416806390882e+07  2.244794612435584916e-33
2.372250137754331529e+07  2.262982349461141956e-33
2.424846714264100045e+07  2.281324781469626895e-33
2.478609440926637128e+07  2.299823270614395329e-33
2.533564173154387251e+07  2.318308218289788714e-33
2.589737339615606144e+07  2.336682973252299399e-33
2.647155954944358766e+07  2.355212647459770353e-33
2.705847632732323930e+07  2.373898604761578535e-33
2.765840598808619007e+07  2.392742221378821909e-33
2.827163704814114794e+07  2.411744886018674763e-33
2.889846442076662183e+07  2.430907999990132032e-33
2.953918955793977529e+07  2.450232977320463485e-33
3.019412059530984238e+07  2.469547227887614139e-33
3.086357250038582087e+07  2.488601387730381337e-33
3.154786722400971130e+07  2.507810511402078357e-33
3.224733385518816486e+07  2.527175907182537844e-33
3.296230877935701609e+07  2.546698894695929036e-33
3.369313584015476704e+07  2.566380805011177078e-33
3.444016650478287041e+07  2.586222980742863012e-33
3.520376003303228319e+07  2.606226776153519255e-33
3.598428365005763620e+07  2.626393557256343126e-33
3.678211272298210114e+07  2.646724701919258659e-33
3.759763094141779840e+07  2.667221599969539815e-33
3.843123050198872387e+07  2.687885653299739201e-33
3.928331229694475234e+07  2.708718275974135784e-33
4.015428610695759952e+07  2.729555098178284321e-33
4.104457079819130152e+07  2.750302738836581815e-33
4.195459452374213934e+07  2.771218488905306108e-33
4.288479492954472452e+07  2.792303771834340774e-33
4.383561936484342813e+07  2.813560023489085067e-33
4.480752509733024240e+07  2.834988692260603310e-33
4.580097953305263817e+07  2.856591239177211830e-33
4.681646044119708240e+07  2.878369138016724474e-33
4.785445618385649472e+07  2.900323875419855151e-33
4.891546595089153945e+07  2.922456951004810586e-33
5.000000000000009686e+07  2.944769877482511540e-33
5.110857990210853517e+07  2.967264180773308722e-33
5.224173879220414907e+07  2.989941400124263197e-33
5.340002162572887540e+07  3.012803088228043611e-33
5.458398544065765291e+07  3.035850811342322573e-33
5.579419962538751215e+07  3.059086149410760781e-33
5.703124619256612659e+07  3.082510696184570346e-33
5.829572005899166316e+07  3.106126059345745244e-33
5.958822933171842247e+07  3.129933860630825795e-33
6.090939560050585866e+07  3.153935735956299487e-33
6.225985423675171286e+07  3.178133335544599465e-33
6.364025469905298948e+07  3.202365804104356819e-33
6.505126084554163367e+07  3.226542085563070641e-33
6.649355125314525515e+07  3.250914754047861406e-33
6.796781954392634332e+07  3.275485483723159384e-33
6.947477471865692735e+07  3.300255963464897351e-33
7.101514149778921902e+07  3.325227896991987006e-33
7.258966066998594999e+07  3.350403002999180267e-33
7.419908944837829471e+07  3.375783015291309967e-33
7.584420183472266793e+07  3.401369682918278419e-33
7.752578899163125455e+07  3.427164770311793483e-33
7.924465962305569649e+07  3.453170057422851146e-33
8.100164036320656538e+07  3.479387339860945072e-33
8.279757617409606278e+07  3.505818429034058243e-33
8.463333075189396739e+07  3.532465152290337785e-33
8.650978694229488075e+07  3.559329353060717461e-33
8.842784716509310901e+07  3.586412891003169987e-33
9.038843384817188978e+07  3.613717642147835163e-33
9.239248987111471593e+07  3.641245499043959154e-33
9.444097901865221560e+07  3.668998370907650056e-33
9.653488644416266680e+07  3.696978183771512348e-33
9.867521914344903827e+07  3.725186880635003894e-33
1.008630064390205145e+08  3.753033128763043859e-33
1.030993004751111567e+08  3.780174776475099586e-33
1.053851767236741036e+08  3.807527100062685165e-33
1.077217345015943199e+08  3.835091811751013405e-33
