4.015428610695759744e+03 3.805599679763656373e-42
4.104457079819130740e+03 7.866574542663206166e-42
4.195459452374213470e+03 1.630979222724467458e-41
4.288479492954472335e+03 2.988953265771544113e-41
4.383561936484342368e+03 5.559208909564289299e-41
4.480752509733024453e+03 9.064347378822513227e-41
4.580097953305264127e+03 1.389769822274879211e-40
4.681646044119707767e+03 2.101053158464775355e-40
4.785445618385639136e+03 3.179532357268198139e-40
4.891546595089143921e+03 4.461377286644626623e-40
4.999999999999999091e+03 6.167665142007008693e-40
5.110857990210843127e+03 8.135378903495090138e-40
5.224173879220409617e+03 1.074918966929125055e-39
5.340002162572882298e+03 1.391285652738959524e-39
5.458398544065759779e+03 1.778894499449160271e-39
5.579419962538745494e+03 2.274537274153327400e-39
5.703124619256606820e+03 2.908338215782861817e-39
5.829572005899161013e+03 3.678782770681465074e-39
5.958822933171836667e+03 4.596455235412613745e-39
6.090939560050579530e+03 5.624115882524282400e-39
6.225985423675165293e+03 6.815458065930754223e-39
6.364025469905292084e+03 8.168801301043760276e-39
6.505126084554156478e+03 9.603819234409794059e-39
6.649355125314518773e+03 1.129103170971523835e-38
6.796781954392633452e+03 1.327477852176043604e-38
6.947477471865693587e+03 1.558641481682179190e-38
7.101514149778922729e+03 1.798283369459781962e-38
7.258966066998594215e+03 2.068029495832471200e-38
7.419908944837829949e+03 2.365093677550667283e-38
7.584420183472267126e+03 2.699720103657206886e-38
7.752578899163125243e+03 3.054039068462598200e-38
7.924465962305569519e+03 3.452476340801758159e-38
8.100164036320657033e+03 3.881325008990791007e-38
8.279757617409590239e+03 4.345059934903984525e-38
8.463333075189379088e+03 4.836630171389246472e-38
8.650978694229470420e+03 5.373584597714094077e-38
8.842784716509291684e+03 5.970228517169898220e-38
9.038843384817178958e+03 6.622576502719064352e-38
9.239248987111461247e+03 7.273448522666706855e-38
9.444097901865212407e+03 7.967871163591031354e-38
9.653488644416256648e+03 8.728642504935952575e-38
9.867521914344893958e+03 9.562106559550814789e-38
1.008630064390205189e+04 1.042958600766816827e-37
